,id,date,rating,userName,content
311,312,2020년 8월 14일,5,신현정,단언컨대 최고 어플입니다. 기프티콘을 저렴한 가격에 구매하여 유용하게 잘 사용하고 있습니다.
312,313,2021년 4월 7일,5,M H,처음 사용해봤는데.. 쉽게 따라할 수 있겠더라구요. 이번에는 판매해봤는데.. 다음에는 구매도 해봐야겠어요.
313,314,2021년 9월 17일,1,꼬북어니,메가박스 쿠폰 결제해서 바로 입력해봤는데 조회가 안돼요 누가 이미 사용한 쿠폰인것같은데 환불해주세요;; 안된다 이런거 말고 환불해주세요 너무 억울해서; 환불받고 바로 앱 삭제하려구요
314,315,2020년 2월 17일,1,Google 사용자,니콘내콘에 쿠폰2장 판매했습니다. 2일정도 후에 입금 되는걸로 아는데 입금을 안해주네요. 지금 어플 접속도 안됨! 판매하는 것도 짜증나네요! 판매취소도 못하고 이도저도 못하게 하는 어플! 쓰고싶지 않아요
315,316,2021년 5월 10일,5,영은,사기 위험 있다는 얘기 듣고 걱정했는데 2년 동안 무사해서 앞으로도 사용할 것 같아요. 같은 제품 저렴하게 구입할 수 있어서 좋아요
316,317,2020년 5월 19일,5,Joon Kang,사용하지않은 기프티콘 적당한 가격에 팔수있어서 너무 좋네요!!! 서비스 앞으로도 쭈욱 잘되었으면 해요.
317,318,2020년 8월 21일,3,채널 권과장,"재고로인한 미매입상품은 다시 매입가능할경우, 알람 정보주시면 좋을것 같습니다."
318,319,2019년 8월 4일,5,Google 사용자,편의점 가서도 계산하기전 니콘 필수네요. 이제 알았다니.. 자주 구매하는 상품 즐겨찾기 기능 추가해주세요
319,320,2021년 12월 31일,5,박수진,구입하고 바로 사서 먹었어요~ 결제도 카드결제로 편하게 되서 좋네요
320,321,2021년 6월 17일,1,김재홍,잘 쓰다가 폰 바꿔쓰려니 앱은 설치되는데 실행이 안되네요. 폰은 poco f3 입니다.
321,322,2021년 3월 19일,5,오정민,정말 좋은 어플인것같아요!!. 항상 어딜가든 먼저 니콘에서 확인하고 이용하고 있습니다!!
322,323,2022년 2월 1일,5,가실,다른 기프티콘 사이트보다 저렴하게 구매가 가능해요!!! 자주 애용하려구요 ㅎㅎ
323,324,2021년 4월 6일,5,Y Y,충전도 간편하고 저렴하게 기프티콘 구매하는게 좋아서 꾸준히 사용하고 있어요!
324,325,2020년 8월 11일,5,장유진,니콘내콘 앱 매입이 전보다 잘 되서 좋네요♡ 다른 곳보다 시세좋아서 이것만 이용해요!!!
325,326,2021년 6월 27일,5,정미영,할인받아서 조금 더 싸게 먹을 수 있어서 좋았어요^^ 조금 싸게먹으니 더 맛있는 것 같아요ㅎㅎ
326,327,2021년 2월 5일,5,seonju lee,스벅자주 이용하는데 저렴하고 좋아요~! 기프티콘도 사고팔고 할수있어 넘 좋습니당^^
327,328,2022년 5월 30일,3,손생화,편리함 근데 다양하지는 않음
328,329,2022년 5월 30일,4,zerorenee,판매하고 3일이나 지났는데 정산금이 안둘어와요 ㅠㅠ 이거 언제까지 기다려야 하나요ㅠ?
329,330,2021년 4월 7일,5,모든날모둠순대,너무 좋습니다 오류도 없고 가장 중요한 기프티콘 판매도 잘됩니다 저같으면 ㄱㅍㅌㅅㅌ안쓰고 이거씁니다ㅎㅎ
330,331,2021년 4월 7일,5,이화봉,빠르게 기프티콘을 구매하고 판매할 수 있어서 좋아요. 편리합니다.
331,332,2021년 3월 17일,5,김재호,기프티콘 유용하게 구매해서 사용하고 있습니다. 저렴하게 이용할 수 있어서 좋아요.
332,333,2019년 3월 29일,5,Google 사용자,잘 안쓰이는 기프티콘 팔고 잘쓰는 기프트콘은 싸게 구매하고😍 어플이 출시되서 너무기뻐요👍 최고입니다
333,334,2022년 3월 6일,5,오도연,편리하고 유용하다 추천~~~~~
334,335,2021년 1월 14일,5,박지훈,좋긴한데 기프티콘을 선물했을때 사용하였는지 안하였는지 구분이 되면 좋겠어요
335,336,2021년 4월 7일,4,L해안,구매는 해본적이 없는데.. 기프티콘 판매시 정산일자만 좀 앞당겨지면 좋겠어요
336,337,2021년 2월 11일,5,정연경,편리하게 기프티콘을 사고 팔 수 있어서 좋습니다. 이벤트도 많이 했으면 좋겠습니다.
337,338,2022년 7월 18일,5,구민희,잘사용하고있어요
338,339,2021년 10월 30일,1,공주아띠,금방구매했는데 사용됬다고떠서 카페에서 당황했네요!! 환불도안되고 돈은 빠져나가고 어떻게해야하는건가요?? 빠른처리바랍니다 ㅜㅜ
339,340,2020년 11월 3일,5,HaNa Kim,매우 만족하며 사용중입니다ㅎ 기프***보다 리뷰도 빠르고 좋아요 더 많은 상품으로 확대되면 좋겠어요ㅎ
340,341,2020년 11월 7일,2,Jean Lee,카톡 고객센터도무슨챗봇만되고 따로등록이 안되여기에다 글남깁니다.기프티콘을사고 구매는하긴했는데 매장에서 추가결제 요청했습니다. 애초에쿠폰에 명시된사항도아니고 이미다결제된마당에 당황스러웠습니다. 이럴거면 다른거로 샀을텐데요..
341,342,2021년 2월 6일,1,윤정훈,아니 쿠폰에 문제가 있어서 상담원 연결원하는데 왜 계속 카톡으로 상담을 하려 그래. 쿠폰 사자마자 사용하러 갔는데 사용한거라고 뜨는데 왜 계속 문제없다고 환불처리 안해준다 그래요?? 확실하게 운영하던가 아니면 개선좀 하쇼. 괜히 아까운 돈만 날렸잖아.
342,343,2022년 7월 25일,1,sorrow J,계산 수단이 다 앱 따로 깔거나 토스 등록이 되는 카드가 있어야 하는 거라서 따로 계좌나 카드를 등록하려고 하는데 그마저도 안되네요 살다살다 인증번호가 안 오는 경우는 처음 봐요
343,344,2021년 1월 24일,2,김수한무,잘 쓰고 있었는데 요즘 갑자기 결제가 안되고 대기화면만 몇분 유지되길래 지웠어요
344,345,2021년 2월 27일,1,박민준,내가 원래 리뷰 안 남기는데 이건 진짜 심하다 ㅋㅋㅋ 아니 할인 가격을 정했으면 그대로 팔아야지 들어갈 때마다 가격이 올라있어 ㅋㅋㅋㅋ 땡철이에다가 품목 올려놓고 잘 팔리니까 밑도 끝도 없이 계속 가격 올려버리네 ㅋㅋㅋ
345,346,2020년 9월 9일,5,정과장,판매하기 올리면 리뷰대기 가 뜨는데 확인후 수락이나 반려 상태가 됐을때 알람이 안떠요. 그래서 까먹고 있다가 다음날 보면 시간초과가 되어버려요. 제발 알람좀 고쳐줘요. 아니면 문자나 메일로 상태값을 보내주세요.
346,347,2021년 12월 7일,3,깔깔마녀갱,저는 다른것보다 기프티콘 판매후 처리가 좀 빨랐으면 좋겠어요.판매후 입금받기까지 3-4일이 걸리니 불편합니다ㅜㅜ 확인후 바로 입금해주는 시스템만 추가되어도 좋을것 같아요.
347,348,2019년 11월 19일,1,Google 사용자,재수없으면 사용된쿠폰 걸려요..고객센터는 없구요..카카오톡 문의로 해야합니다..그것도 바로처리가 되는게아니라 쿠폰 판매한사람한테 확인해야한다니.. 말이 되요!. 이미판매한걸 팔았는데..확인도 안한걸 왜파냐고 했더니 개인정보때문에 확인할수없다네요..무슨 말같지도 않은 소릴 하나했네요...종종 할인받아서 사용할땐 좋았어요..근데 이런경우가 막상 닥쳐보니 너무 당황스러웠어요..
348,349,2020년 11월 3일,5,천국의 극락조,기프티콘 저렴하게 살 수 있고 안 쓰는 기프티콘은 판매 할 수 있어서 너무 유용해요!!
349,350,2022년 7월 1일,2,히히물꼬기,메가커피 쿠폰 구매하기누르면 금액이랑 날짜가 안나와서 구매할 수가 없는데 이거 앱오류인가요??
350,351,2022년 6월 9일,5,전진석,편하고좋아요
351,352,2022년 6월 4일,3,유근민,Cu모바일 상품권 판매는 어떻게 하는건가여
352,353,2022년 6월 1일,3,몽글,돈 입금 왜 안되나요 ??출금신청은됬는데..
353,354,2022년 4월 15일,5,용용,알뜰하게 이용하기에 참 좋은 어플인 것 같아요!! 죽마고우
354,355,2021년 4월 21일,5,브브,자주가는 음식점을 할인된 가격에 이용할 수 있어서 너무 좋아요. 더 많은 브랜드가 추가되었으면 좋겠습니다. 감사합니다. 번창하세요.
355,356,2022년 3월 20일,1,황찬호,첫화면이 열리질않는데 그럴때마다 삭제해야됨
356,357,2019년 3월 28일,5,Google 사용자,앱으로 나오면서 카드 결제 되는거 너무 편하고 좋네요~
357,358,2021년 4월 6일,5,이혜담,이런앱 첨 사용 조금이라도 저렴하게 사용 할수 있어서 좋아요~~
358,359,2021년 4월 7일,4,이경수,기프티콘 저렴하게 구매할수 있어서 좋고 안쓰는 기프티콘도 판매할수 있어서 좋아요 단 판매후 정산까지 시일이 좀 걸리는게 아쉬운 부분입니다.
359,360,2021년 5월 27일,3,정성욱,어플이 안 될때는 계속 죽어요. 그럴때 재설치 하면 되지만... 그거 말고는 만족합니다.
360,361,2022년 3월 24일,5,Kwangyun Kim,정가 다주고 구입할거 할인가로 쿠폰 구입해서 왠지 득탬한 느낌
361,362,2022년 4월 19일,1,응으,구매내역에는 결제된게 있는데 쿠폰도 안들어오고 돈도 안나갔어요ㅜ
362,363,2022년 5월 1일,1,손건호,로딩조차도 안됩니다 제거후 설치 해도 똑같구요
363,364,2022년 3월 9일,5,구름,완전 굳 어지간한 유명 브랜드 다 있음.
364,365,2022년 4월 16일,5,이윤주,저렴하게 구매해서 좋아요
365,366,2021년 4월 17일,4,이필황,그.. 구매하고나서 어떻게 쿠폰을 사용할수있는지 안내가 있었으면 좋겠어요 구매시 이메일 필수기재길래 이메일로 날라오는줄 알았거든요^^;
366,367,2022년 2월 2일,5,생선초밥,혹시 설 연휴기간 내로 이 글을 보시면 메일도 보냈으니 확인 부탁드립니다. 이미 판매에 올려버린 기프티콘이 알고보니까 사용이 안 되는 건데 판매취소가 안 돼요...ㅜ 저도 기프티콘을 주신 분한테 뒤늦게 연락을 받아서 판매 취소하려고 봤더니 그런 기능이 없어서요 고객센터는 연휴끝나면 가능하다 하고 혹시라도 이거 보면 연락 부탁드려요.. 전 고소당하기 싫어요..
367,368,2021년 7월 25일,4,Google 사용자,기프티콘 유효기한 알림이있으면 좋겠어요. 금액을 딱딱 맞춰쓸수 있는데는 한계가있으니까.....ㅜㅜ
368,369,2020년 9월 19일,5,정희,날짜 많이 남은 것도 저렴하고 얼마 안남은건 엄청 저렴하게 구매할 수 있어서 너무 좋아요!!!!
369,370,2021년 4월 6일,5,홍현영,기프티콘 구매를 자주하는데 이렇게 할인구매할 수 있다는걸 최근에 알았네요 싸게 사니 좋아요
370,371,2021년 4월 14일,3,Jaemulpo,기프티콘을 판매한다는 것은 좋은데 미성년자도 판매 가능하게 변경해 주시면 감사하겠습니다.
371,372,2021년 4월 7일,5,우상훈,꿀어플입니다 좋은가격에 바로 팔수있는게 가장큰 장점이에요!
372,373,2022년 1월 27일,5,City SongJeong,장바구니 기능 만들어주세요. 한번에 10장씩 구매하고 싶어요. 1장씩 결제해야하니 불편합니다.
373,374,2021년 3월 17일,5,박태숙,수시로 선물하기하는데 너무좋아요 앞으로 계속 이용할것같아요 ^^
374,375,2021년 10월 24일,1,봉봉봉,스타벅스 마카롱 기프티콘이 10월 25일 03시 42분까지라고 되어 있어서 조금 전 10월 24일 17시 40분 경에 사용하려고 하니까 기간이 만료되었다고 하네요. 문의하려고 했더니 고객센터 서비스 시간이 아니라고 채팅창은 활성화되어있지 않아서 우선 여기에 남겨봅니다.
375,376,2020년 2월 17일,1,Google 사용자,구매했는데 이미 이용된 기프티콘이라고 하네요. 사전에 확인없이 버젓이 이렇게 판매되는거 문제라고 생각합니다 ㅡㅡ
376,377,2021년 3월 17일,5,정진우,영화볼때나 파리바게트갈때 저렴하게 구입 가능해서 너무 좋음
377,378,2022년 3월 6일,5,성지,더 저렴한 가격에 사고 안쓰는 기프티콘을 팔 수 있어서 좋습니다!
378,379,2021년 1월 19일,1,김혜오,니콘내콘에서 교촌치킨쿠폰을 샀는데 사용하려하니 이미사용된걸로나와서 고객센터 문의했는데 처리를안해주네요 회사전화번호도없고 답답해 죽겠구요 카톡문의는 이해할수없다는 챗봇이 계속해서 같은답변만하네요
379,380,2021년 4월 7일,4,최지연,니콘내콘.앱.사용하기.넘.좋아요.이용도용이하고.잘사용중입니다.최고^^♡
380,381,2021년 3월 17일,5,S Lee,모바일쿠폰 저렴하게구매해서 잘이용중이예요.진작알았음좋았을텐데..감사합니다
381,382,2022년 3월 23일,5,Mi Zo,할인받아 구매해서 좋네요~
382,383,2020년 9월 14일,1,Dong eon Kim,여기 기프티콘 구매후 같은종류제품 아이스크림패키지가 바뀌져서 쿠폰 인식안되는데 환불이안됨 ^^;; 소귀여 경읽기 아무리 중소기업이지만~^^;; 너무함 손절하려고 10프로 환불수수료내고 충전금액 환불함
383,384,2021년 2월 8일,5,도도하라,니콘내콘 너무 좋아요 기프티콘 구매 판매하는 일등 어플이에요 모두들 빨리 클릭해서 이용해보세요 짱이야
384,385,2020년 3월 26일,4,Google 사용자,정산금 신청할 수 있게 빨리 정산 해주시면 안되나요ㅠㅠ 판매 확정은 됐는데 정산금 신청하는데에 돈이 안들어와있네요 빨리 처리 해주시면 좋을거 같아요...!!ㅜㅜ
385,386,2021년 4월 7일,3,예니니,편리하고 좋아요~~ 가끔정산느릴때가 있긴하지만 그래도 쓸만해요~~
386,387,2021년 4월 7일,5,요마,기프티콘을 잘 쓰지 않아서 판매처가 필요했는데 니콘내콘으로 현금화에 유용하게 쓰고 있습니다.
387,388,2021년 3월 17일,5,우니행,사이즈랑 음료종류 상관없이 마실수 있어서 너무 좋아요 ㅠ 단지 음료 외 상품은 안된다는게 너무 아쉬운 점이에요!. 프랜차이즈 종류랑 할인율 많아지길 기대해 봅니당 ㅎ
388,389,2022년 7월 25일,5,온애랑,저렴하게 구매했어요.
389,390,2021년 7월 10일,5,진수최,"잘 썻었는데 폰은 홍미노트10으로 변경한 후에는 어플실행이 안되요.. 다시 지우고 해도 안되는데,, 어떻게해야 하나요ㅠ"
390,391,2020년 11월 22일,5,horihori,저렴한 가격으로 구매해서 내가 사용할 수도 있고 선물해도되고 너무 유용하네요
391,392,2020년 9월 16일,5,황연준,편리하고 좋습니다 문화상품권추가 해주시면 좋을거같네요
392,393,2021년 4월 1일,5,오세빈,정말 좋아요🤤🤤 근데 콘머니 충전 ㅠ 5000원단위말고. 좀 더 적게도 할 수 있게 해주세요.
393,394,2020년 8월 14일,5,so da,기프티콘 거래는 니콘내콘이 최고인거같아요 맘도 편하고 금액도 잘쳐주고!
394,395,2021년 4월 7일,5,유홍글씨,다이어트기간에 받은 치킨기프티콘을 쓸 수 없어 걱정하던 와중에 니콘내콘으로 돈으로 교환해서 닭가슴살로 사먹을 수 있었습니다!!
395,396,2021년 3월 10일,1,강다연,업데이트한이후로 앱자체가실행이안되고 계속꺼져요
396,397,2022년 1월 14일,1,김다빈,로그인 안되는데 손 안보시나 ㅡㅡ; 케이크 결제해야하는데 로그인 안돼서 다시 카드결제 했잖아요
397,398,2021년 4월 7일,5,김규린,판매하기 구매하기 모두 편하고 손쉽게 할 수 있어서 좋아요~
398,399,2022년 6월 10일,1,hirini HAN,사용불가매장을 구매자가 알아서 알아보고 사용해야함 경쟁어플은 사용불가매장이 명시되어있음
399,400,2021년 4월 6일,5,장훈,편리하게 잘이용하고있어요 상담사 분들도 친절하시공 ~~
400,401,2022년 3월 1일,5,sunny lee,결제가 편리하네요 쿠폰정렬기능이 있으면 좋겠어요
401,402,2020년 6월 29일,5,아무거나,너무 좋아용 싸고 빠르게 구매할수있어서 편한거 같아요
402,403,2022년 5월 13일,1,김성준,판매하는게 기프티스타보다 불편하네요 보류도 많고 가격도 많이 후려치고 별로인거 본인은 모르나?
403,404,2021년 2월 10일,5,치킨너겟,항상 잘쓰고있습니다. 매번 팔고 만 있지만 잘 쓰고 있어요
404,405,2021년 3월 17일,5,전재웅,빠르게 판매가능하고 구매는 더 빠르게 가능해요~
405,406,2021년 7월 3일,1,홍지윤,핸드폰바꾸고 다시들어가려니 아예 사이트접속자체가 안되네요 결제 된것도 있는데 이러다 날짜 지나고 쌩돈만날리겠어요
406,407,2021년 12월 11일,4,Seungwon Ju,요즘 잘 사용하는 니콘 내 콘 그러다 보니 드디어 사기 한방 당하네요... 키프트콘이 아니라 할일권을.. 하... 확인좀 잘 해주세요!!
407,408,2020년 9월 8일,5,650 step,이런 좋은 어플이 있었는지 몰랐는데 우리카드 통해서 알게 됐네요. 사고 싶은거 싸게 사고 필요없는 기프티콘 팔아서 돈 생기고 일석이조입니다.^^
408,409,2021년 3월 17일,5,Kang Min Lee,자주이용하는 매장의 상품을 싸게 이용이 가능해서 좋아요.
409,410,2020년 2월 21일,1,Google 사용자,"이미 사용한 쿠폰이라고 나와서 환불요청하니까 판매자에게 확인한다고만 하고 안해줘요,, 진짜 어이없음 백원 이백원도 아니고 2만원이 넘는돈인데 너무함 이런식으로 운영하면 누가 이용해여? 랜덤으로 사기당하는데"
410,411,2022년 1월 28일,3,하구비,좋긴한데 충전을 원하는 만큼 못하구 5000원1만원 이렇게 딱딱 할수 있어서 불편해요 원하는 금액 충전 가능하게 개편했으면 좋겠네여
411,412,2020년 9월 13일,3,남자한종연,판매하기 오류 판매하기 누르면 계속 로딩만하고 안넘어가요 앱을 재설치해도 그러네요
412,413,2020년 12월 12일,5,장동원,땡처리에 유용한 쿠폰도 많고 매입신청도 가능해서 좋아요
413,414,2021년 6월 19일,5,하나둘서이너이,이래저래 사용안하는 기프트콘 전에는 쓰지도못하고 그냥 소멸됐었는데 아깝네요 ㅜ이거 알고서 이번달에만 3만원이상 현금화 시켰어요 스벅Tall 기프트콘 매입가 자꾸 떨어져서 속상하지만 3천원 밑으로 떨구지만 말아주세요~
414,415,2020년 10월 21일,5,오빠나뭐달라진거없어?,안쓰는 기프티콘 판매하면 처음엔 원가 생각하면 손해인 듯 하나.. 억지로 먹거나 날리면 0원인데 모으면 소소하지만 즐겁더라구요. 모아서 먹고싶은거 먹는데 사용해요.
415,416,2020년 11월 19일,5,손미선,사용하기도 편하고 바로바로 판매되서 너무 좋아요
416,417,2022년 5월 28일,4,Seunghwan Rho,100원단위로도 충전 되게해주세요
417,418,2020년 4월 24일,1,Google 사용자,정말 별 1개도 아까울 정도로 짜증나네요. 아니 계속 인증하라고 하시면 계속 해야합니까? 인증하다가 30분 지난거 같네요. 정말 못 쓰겠습니다.
418,419,2022년 1월 15일,5,happy happy,처음으로 사용했는데 약간의 우려가 깨끗이 날아가네요 저렴하게 구입해서 맛있게 먹었어요
419,420,2020년 9월 12일,1,김주아,쿠폰 결제 했는데 갑자기 결제가 진행되지 않았다네요. 돈은 결제됐는데..쿠폰은 없고..
420,421,2021년 4월 7일,5,곽쩡이,빠른 처리가 너무좋아요 더 다양한 품목이 생겼으면좋겠어요
421,422,2020년 9월 14일,5,최한결,환불도 빠르게 해주시고 직원분들이 친절하고 좋아요 !!
422,423,2021년 11월 8일,5,Heeyoung Woo,어제 쿠폰 사서 맛있는 투썸 케익 사먹었어요. 잊지 않고 사용처리 눌렀어요. 종종 이용할께요~
423,424,2021년 4월 7일,5,박희주,판매하기 등록도 쉽고 리뷰가 되면 바로 앱푸쉬가 와서 편리해요! 리뷰도 빨라서 좋습니다
424,425,2021년 3월 17일,4,Nicky Yoo,필요시 잘 구매하여 사용하고 있습니다. 앞으로도 자주 이용할 예정입니다.
425,426,2021년 3월 17일,5,금정호,자주 애용합니다. 앞으로도 다양한 상품 올려주세요~
426,427,2022년 5월 11일,3,2구구,제가 쿠폰을 사고 구매를 했는데 엏마가 남았는지 어디서 볼 수 있는지를 모르겠어요. 얼마 남았는지 어디서 보죠?
427,428,2021년 4월 7일,5,Juyeon Park,니콘 내콘 어플 직관적이고 심플해서 사용하기 좋아요♡♡ 화이팅 !!
428,429,2021년 4월 7일,5,하투맘87,너무 좋아요!! 사용한지 몇달됐는데 이제 이거만 써요^^ 팔기도 좋고 사기도 좋고~~ 대만족입니다♥
429,430,2022년 2월 1일,1,안지영,야 베스킨쿠폰 해피오더 사용가능한지 확인하고 구매할수있게해라. 몇번째 속아서 사는건지 모르겠네. 선택권을 줘야지 그거 표기하는게 그리어렵냐?개짜증나네 개양아치들
430,431,2021년 3월 17일,5,한재훈,간편하고 저렴하게 구매할수 있어서 좋네요 ㅎㅎ 강추!
431,432,2021년 9월 2일,5,김보려니,저렴하게모바일상품권을구입^^/ 쓰기편하게~굿굿굿
432,433,2021년 3월 17일,5,JinJom Lee,가격저렴해서 좋아요 취소가 안되서 가끔 아쉬워요~
433,434,2020년 11월 3일,5,블랙로즈,쓰지않는 깊티도 팔고 돈도 벌고 일석이조 네요. 깊티도 빨리 잘 팔리고 알람까지 오니 좋아요
434,435,2020년 10월 15일,5,갓네오,저렴한 가격에 필요한걸 찾을 수 있어서 좋아요
435,436,2022년 1월 3일,5,아침햇살,처음에는 몰라서 반신반의했는데 팔기 좋고 사기 좋고 믿고 안전하고 확실함. 사랑합니다.
436,437,2021년 4월 7일,5,M Z,기프티콘 사고 팔기 너무 쉽고 편해서 자주 이용해요
437,438,2021년 9월 21일,1,je h,기프티콘사서 쓰려는데 이미 사용해서 사용불가라고 떠요. 신고접수하려고 하니까 23일 오전 10시부터 된대요. 이미 쓴 상품은 다른 사람이 구매하지 못하도록 조치해야지 이게 뭐에요. 이번에 산거 환불받고 다시는 이거 안 쓸거에요. 즐거운 추석 다 망쳤네요^^
438,439,2020년 11월 3일,5,라솔파파,"엄청 잘 이용하고 있어요~ 좋아요~~♡싸게 사고, 필요없는 쿠폰 팔 수있고♡"
439,440,2022년 4월 14일,5,Google 사용자,저렴하게 이용할 수 있어 좋아요
440,441,2021년 12월 18일,5,랄라랜드,좋은 어플입니다. 다만 통신사 할인되는 경우는 꼭 10%이상되는걸로 구매하셔야 이익입니다.
441,442,2021년 4월 7일,5,이희영,기프티콘 판매나 구매를 할때 저렴하면서 판매할때도 좋은 금액으로 판매할수있어서 좋아요~~
442,443,2021년 11월 15일,5,이도영,니콘내콘 좋아요^^ 이벤트 당첨되서 사용하는데 기픈티콘 가격중에 Top이네요^^
443,444,2021년 4월 7일,5,차영빈,약간의 돈도 출금할수있어서 좋은거같아요 기프티콘도 싸게 구매할수있고요
444,445,2021년 3월 17일,5,이현학,완전좋아요..스타벅스 벤티사이즈 먹는데 최적화네요..!! 진짜 좋아요! 강력추천!!
445,446,2021년 12월 12일,1,오염,뭐임... 당장 처리해야 하는 기프티콘이 있는데 이미 매입중인 상품이 많다고 해서 판매를 못함......
446,447,2021년 4월 7일,5,김종민,아주 잘 쓰고 있습니다! 기프티콘 갯수가 더 많아지면 좋겠어요!
447,448,2021년 4월 6일,5,김현승,요새 알게되어 잘 사용하고 있습니다 앞으로도 잘 사용할꺼 같습니다
448,449,2021년 4월 17일,5,양민철,쿠폰 할인하여 잘 사용하고 있어요. 너무 편하고 좋네요
449,450,2021년 2월 20일,5,데빌,처음 써봤는데 정말 다양하고 편리하네요.. 정말 좋아요!!
450,451,2021년 6월 9일,4,곽제민,판매회원인증에서 본인인증 한번 하고나서 에러나고 튕기더니 다시하니까 이미 판매회원으로 가입되어있다는데 이후로 계좌정보등록 클릭도 안되고 아무것도 안되네요. 무슨상황일까요?
451,452,2020년 11월 3일,5,안미란,기프티콘 구매 및 판매에 큰 도움이되네요 카페를 통해 알게 됬는데 지인분들께 추천하고 싶어요
452,453,2021년 5월 18일,3,Just man,다 좋은데 갑자기 구매 오류라하면서 구매가 안되서 화나서 지움 그리고 다시깔았는데 카드등록도 안됨
453,454,2020년 9월 12일,1,권수빈,기프티콘을 사서 쓰려고 하니까 이미 사용되었다고 나오네요.심지어 환불요청한지 일주일이 다 되어도 돈을 환불 안해주네요.
454,455,2021년 4월 7일,4,Tony Stark,취급하는 기프티콘이 다양해졌으면 좋겠네요.
455,456,2022년 2월 2일,1,경성현,잘 쓰고있는데 오늘 주문하다가 중간에 오류가 났는데 돈만 빠져나가고 구매내역에 주문서작성이라 되어있었다가 사라지고 기프티콘이 다시 파는쪽에 나왔는데 돈은 환불이 안되네요 취소가 된건가요? 아니면 돈 다시 찾을방법 없을까요?
456,457,2020년 2월 9일,1,Google 사용자,기프티콘 구매했는데 이미 사용된 기프티콘이라고 합니다 심지어 주말이라 환불 문의도 안되네요 빨리 해결해주셨으면 합니다
457,458,2020년 8월 31일,5,우주,사용하기 편리해요 요즘 시대에 꼭 필요한 어플이에요
458,459,2021년 4월 7일,5,김영선,편리하게 구매 편리하게판매 해서 좋아요
459,460,2021년 2월 17일,3,duddns tla,아니...갑자기 결제가 시간이 지나도 안 되는 현상이 발생하는데...왜 이런 거죠? 지웠다 깔아도 그러고
460,461,2021년 4월 7일,5,권한나,가장 정확하고 빠르고 투명한 기프티거래앱
461,462,2020년 8월 13일,5,김동훈,불필요한 기프티콘 편하게 팔 수 있어서 너무 좋아요!! 이걸 왜 지금에야 알았는지 후회스럽네요..
462,463,2021년 7월 6일,1,koreahi coco,최악이네요! 문자로 판매자인증을 했는데도 계속 무한루프로 인증하라고 뜹니다. 최악ㅜ
463,464,2020년 9월 11일,5,신지원,좋아요 기프티콘도 타업체보다 빨리팔리고 출금이늦기는하나 판매금액도 좀더높더라구요 그래서 계속이용즁이예요
464,465,2020년 5월 9일,1,Lee HoSeop,리뷰 처음써보네요.별한개도 아까워요. 중복 구매 유도에 모든걸 이용자 탓으로 돌립니다. 앱자체가 미완성이고 업체 대응도 최악입니다. 몇천원 아끼려다가 기분만 잡쳤습니다.
465,466,2021년 2월 4일,5,DDOCHI ROOM,판매가 참 빨라서 좋아요. 가입절차도 간편합니다.
466,467,2021년 5월 28일,1,항덕이,아직도 쿠폰으로 사기치는 놈들이 있네요 쿠폰 판매하고 돈만 받고 취소해서 사용도 못하는데 환불은 1주일 넘게 기다려도 안해주고 바코드 안찍혀서 돈날린적도 몇번있네요 여러분 니콘내콘 이용하지마세요 난 몇푼안돼는 돈으로 사기치는것이 더 어이가없고 화가나네요 경찰서에 사기로 신고 들어갈게요
467,468,2021년 7월 20일,5,DOLM Lee,잘쓰고있었는데 갑자기 어플에 안들어가지네요 삭제후 재설치해도 안되요
468,469,2021년 4월 7일,5,김재철,다른플랫폼과 다르게 너무나 빠르게 쿠폰을 구매하고 저렴하게 팔아서 기프트콘 매도와매수는 여기만 이용해요
469,470,2021년 6월 21일,1,seulll s,카카오체크카드로 결제하려하는데 계속 튕겨서 구매하려다...화나서 언해요... 앱개발좀...하셔야할것 갗아여^^
470,471,2021년 8월 27일,2,무릉도원공포심극복,"사용이 어려워요. 8, 9일 양평역점에서 gs편의점에서 사용법을 잘 몰라 츄파츕스180원 취소했는데 결제가 됐어요. 어느 지점인지 확실히 알려주세요. 제품 가져오지도 않았어요. 상담하는 곳도 없고 속터져 죽어요. 쳇봇은 무슨 말인지 못 알아듣겠다고 하고. 오늘에야 여기가 생각났어요. 으이그 답답해!"
471,472,2020년 8월 12일,5,He Yo,선물받았지만 필요없는 기프티콘 팔고 내가 필요한 기프티콘 저렴히 팔고 참 좋네요!^♡^
472,473,2021년 2월 24일,3,김수경,마지막에결제가지연되면서..구입을못하고있는데요 새로깔아도똑같습니다 어떻게해야할지ㅜㅜ
473,474,2021년 4월 7일,5,이승희,잘사용하고 있어요 빨리빨리 진행되서 좋아요~~^^
474,475,2021년 10월 29일,5,리장미,할인된 가격으로 구매해서 편리하고 좋아요.
475,476,2021년 7월 13일,1,Eh,엥 앱 실행이 안되네요~ 자꾸 다운됩니다. 리뷰 보니 저만의 케이스가 아닌 것 같네요...
476,477,2021년 3월 17일,5,일상주부,급하게 저렴한 기프티콘을찾고싶을때 선물하고싶은데 좀더 할인받고싶을때 선물받은 기프티콘이 필요없어 판매하고싶을때 애용해요ㅎㅎ 짱이에요^^
477,478,2021년 8월 30일,5,류연탁,UI도 심플하고 혜택도 좋네요~
478,479,2021년 6월 19일,2,1600홍,앱실행이 며칠째 되지않아요ㅠㅠ 세번 삭제하고 깔았는데도 안되네요..
